Date,Open,High,Low,Close,Adj Close,Volume
2019-10-22,4080.000000,4140.000000,4070.000000,4140.000000,3541.742920,82586400
2019-10-23,4150.000000,4180.000000,4080.000000,4180.000000,3575.962402,127172900
2019-10-24,4180.000000,4300.000000,4180.000000,4300.000000,3678.621338,157022200
2019-10-25,4300.000000,4320.000000,4220.000000,4230.000000,3618.737305,112296600
2019-10-28,4230.000000,4260.000000,4220.000000,4230.000000,3618.737305,38352600
2019-10-29,4240.000000,4250.000000,4180.000000,4230.000000,3618.737305,82494100
2019-10-30,4260.000000,4260.000000,4190.000000,4250.000000,3635.847168,47442000
2019-10-31,4210.000000,4240.000000,4160.000000,4210.000000,3601.627441,75586200
2019-11-01,4220.000000,4220.000000,4150.000000,4180.000000,3575.962402,63281400
2019-11-04,4180.000000,4210.000000,4150.000000,4160.000000,3558.852783,50272200
2019-11-05,4190.000000,4300.000000,4170.000000,4300.000000,3678.621338,132545000
2019-11-06,4330.000000,4330.000000,4160.000000,4160.000000,3558.852783,132500400
2019-11-07,4160.000000,4160.000000,3960.000000,4000.000000,3421.973877,292323600
2019-11-08,4010.000000,4030.000000,3980.000000,3990.000000,3413.418701,134618100
2019-11-11,3950.000000,4000.000000,3950.000000,4000.000000,3421.973877,114079500
2019-11-12,4000.000000,4030.000000,3980.000000,4000.000000,3421.973877,109775100
2019-11-13,4000.000000,4010.000000,3920.000000,3960.000000,3387.753906,150088500
2019-11-14,3950.000000,3970.000000,3900.000000,3940.000000,3370.644043,118066000
2019-11-15,4000.000000,4100.000000,3960.000000,4090.000000,3498.968018,122007300
2019-11-18,4090.000000,4140.000000,4050.000000,4120.000000,3524.633057,93147500
2019-11-19,4150.000000,4190.000000,4080.000000,4190.000000,3584.517334,141181200
2019-11-20,4170.000000,4260.000000,4150.000000,4220.000000,3610.182129,154808400
2019-11-21,4200.000000,4230.000000,4140.000000,4220.000000,3610.182129,114191700
2019-11-22,4230.000000,4250.000000,4160.000000,4210.000000,3601.627441,74696400
2019-11-25,4150.000000,4180.000000,4120.000000,4130.000000,3533.187744,56593800
2019-11-26,4150.000000,4180.000000,4100.000000,4150.000000,3550.297852,222076900
2019-11-27,4100.000000,4210.000000,4100.000000,4170.000000,3567.407471,66281400
2019-11-28,4130.000000,4170.000000,4050.000000,4050.000000,3464.748535,61720000
2019-11-29,4060.000000,4120.000000,4010.000000,4090.000000,3498.968018,64199200
2019-12-02,4150.000000,4210.000000,4120.000000,4210.000000,3601.627441,55396900
2019-12-03,4210.000000,4220.000000,4160.000000,4170.000000,3567.407471,43717700
2019-12-04,4200.000000,4200.000000,4120.000000,4130.000000,3533.187744,50621200
2019-12-05,4200.000000,4230.000000,4170.000000,4220.000000,3610.182129,72784100
2019-12-06,4250.000000,4250.000000,4170.000000,4170.000000,3567.407471,67202600
2019-12-09,4190.000000,4210.000000,4150.000000,4180.000000,3575.962402,47839000
2019-12-10,4140.000000,4180.000000,4130.000000,4170.000000,3567.407471,80011300
2019-12-11,4190.000000,4210.000000,4160.000000,4210.000000,3601.627441,62962600
2019-12-12,4230.000000,4270.000000,4210.000000,4250.000000,3635.847168,125551000
2019-12-13,4280.000000,4290.000000,4240.000000,4280.000000,3661.511719,167616600
2019-12-16,4300.000000,4350.000000,4290.000000,4330.000000,3704.286621,178955500
2019-12-17,4360.000000,4360.000000,4300.000000,4350.000000,3721.396240,141046900
2019-12-18,4380.000000,4400.000000,4350.000000,4400.000000,3764.170898,158345700
2019-12-19,4350.000000,4370.000000,4320.000000,4350.000000,3721.396240,94017600
2019-12-20,4350.000000,4370.000000,4320.000000,4360.000000,3729.951172,156213900
2019-12-23,4450.000000,4470.000000,4360.000000,4450.000000,3806.946045,123276700
2019-12-26,4420.000000,4450.000000,4400.000000,4410.000000,3772.726074,50234000
2019-12-27,4380.000000,4440.000000,4380.000000,4430.000000,3789.836182,56465900
2019-12-30,4450.000000,4450.000000,4360.000000,4400.000000,3764.170898,66440200
2020-01-02,4400.000000,4410.000000,4360.000000,4410.000000,3772.726074,41714100
2020-01-03,4420.000000,4440.000000,4390.000000,4420.000000,3781.280518,82898300
2020-01-06,4360.000000,4390.000000,4320.000000,4370.000000,3738.505859,44225100
2020-01-07,4410.000000,4410.000000,4380.000000,4400.000000,3764.170898,103948100
2020-01-08,4380.000000,4400.000000,4340.000000,4380.000000,3747.061523,171751200
2020-01-09,4400.000000,4420.000000,4370.000000,4400.000000,3764.170898,72072000
2020-01-10,4430.000000,4430.000000,4390.000000,4410.000000,3772.726074,124809200
2020-01-13,4430.000000,4510.000000,4420.000000,4510.000000,3858.275391,111351400
2020-01-14,4540.000000,4600.000000,4520.000000,4570.000000,3909.604736,158414200
2020-01-15,4570.000000,4580.000000,4530.000000,4580.000000,3918.159668,102566700
2020-01-16,4570.000000,4590.000000,4510.000000,4570.000000,3909.604736,133986100
2020-01-17,4620.000000,4640.000000,4600.000000,4630.000000,3960.934326,121175500
2020-01-20,4690.000000,4690.000000,4630.000000,4660.000000,3986.599609,81837500
2020-01-21,4670.000000,4680.000000,4640.000000,4670.000000,3995.154541,73839600
2020-01-22,4680.000000,4710.000000,4670.000000,4710.000000,4029.374268,82370500
2020-01-23,4720.000000,4760.000000,4690.000000,4740.000000,4055.039307,139861200
2020-01-24,4730.000000,4750.000000,4680.000000,4740.000000,4055.039307,96017400
2020-01-27,4700.000000,4700.000000,4640.000000,4650.000000,3978.043945,93704600
2020-01-28,4580.000000,4640.000000,4570.000000,4620.000000,3952.379883,95394600
2020-01-29,4620.000000,4660.000000,4600.000000,4620.000000,3952.379883,194871800
2020-01-30,4700.000000,4700.000000,4580.000000,4580.000000,3918.159668,87726300
2020-01-31,4570.000000,4580.000000,4460.000000,4460.000000,3815.500732,137055500
2020-02-03,4460.000000,4490.000000,4450.000000,4460.000000,3815.500732,131584600
2020-02-04,4690.000000,4690.000000,4520.000000,4560.000000,3901.050049,112377400
2020-02-05,4570.000000,4580.000000,4510.000000,4560.000000,3901.050049,91267300
2020-02-06,4590.000000,4590.000000,4530.000000,4550.000000,3892.495361,94855500
2020-02-07,4580.000000,4580.000000,4540.000000,4550.000000,3892.495361,133042500
2020-02-10,4500.000000,4530.000000,4400.000000,4500.000000,3849.720703,170890600
2020-02-11,4540.000000,4540.000000,4480.000000,4510.000000,3858.275391,85150100
2020-02-12,4520.000000,4560.000000,4520.000000,4530.000000,3875.385498,130150400
2020-02-13,4580.000000,4590.000000,4540.000000,4570.000000,3909.604736,79710700
2020-02-14,4530.000000,4590.000000,4530.000000,4550.000000,3892.495361,127004900
2020-02-17,4480.000000,4540.000000,4470.000000,4470.000000,3824.055176,119759900
2020-02-18,4470.000000,4500.000000,4400.000000,4400.000000,3764.170898,88694500
2020-02-19,4460.000000,4480.000000,4450.000000,4480.000000,3832.610840,100810700
2020-02-20,4520.000000,4580.000000,4510.000000,4560.000000,3901.050049,98180400
2020-02-21,4560.000000,4560.000000,4510.000000,4510.000000,3858.275391,106960700
2020-02-24,4540.000000,4540.000000,4470.000000,4490.000000,3841.165527,102908000
2020-02-25,4460.000000,4550.000000,4460.000000,4500.000000,3849.720703,113929600
2020-02-26,4500.000000,4510.000000,4470.000000,4480.000000,3832.610840,149197600
2020-02-27,4380.000000,4380.000000,4120.000000,4130.000000,3658.041748,207157400
2020-02-28,3990.000000,4190.000000,3910.000000,4190.000000,3711.185059,191962700
2020-03-02,4190.000000,4200.000000,3980.000000,3980.000000,3525.183350,187659200
2020-03-03,4050.000000,4180.000000,4000.000000,4100.000000,3631.469971,198413400
2020-03-04,4140.000000,4240.000000,4130.000000,4220.000000,3737.756836,116305200
2020-03-05,4290.000000,4300.000000,4130.000000,4150.000000,3675.756348,133588200
2020-03-06,4040.000000,4050.000000,4000.000000,4010.000000,3551.754639,159391900
2020-03-09,3900.000000,3950.000000,3750.000000,3750.000000,3321.466309,149028700
2020-03-10,3780.000000,4030.000000,3780.000000,3910.000000,3463.182617,165975500
2020-03-11,3950.000000,4030.000000,3880.000000,3910.000000,3463.182617,177519900
2020-03-12,3820.000000,3840.000000,3600.000000,3610.000000,3197.465088,151940600
2020-03-13,3610.000000,3770.000000,3360.000000,3720.000000,3294.895020,268837000
2020-03-16,3750.000000,3750.000000,3460.000000,3500.000000,3100.035400,178420500
2020-03-17,3500.000000,3570.000000,3260.000000,3260.000000,2887.461670,208568600
2020-03-18,3270.000000,3440.000000,3090.000000,3140.000000,2781.174561,248104200
2020-03-19,3130.000000,3140.000000,2930.000000,2930.000000,2595.172363,137946900
2020-03-20,2930.000000,2970.000000,2730.000000,2810.000000,2488.885498,598363000
2020-03-23,2650.000000,2700.000000,2620.000000,2620.000000,2320.597900,164404600
2020-03-24,2580.000000,2750.000000,2440.000000,2440.000000,2161.167236,495129300
2020-03-26,2500.000000,3000.000000,2500.000000,2940.000000,2604.029785,634588200
2020-03-27,3000.000000,3670.000000,3000.000000,3230.000000,2860.889893,480930500
2020-03-30,3150.000000,3150.000000,3010.000000,3010.000000,2666.030273,217509200
2020-03-31,3100.000000,3200.000000,2970.000000,3020.000000,2674.887695,314996600
2020-04-01,3010.000000,3080.000000,2900.000000,2930.000000,2595.172363,271743600
2020-04-02,2850.000000,2900.000000,2800.000000,2870.000000,2542.028809,299882400
2020-04-03,2930.000000,2950.000000,2830.000000,2890.000000,2559.743408,293146900
2020-04-06,2950.000000,3030.000000,2910.000000,3020.000000,2674.887695,285099900
2020-04-07,3100.000000,3240.000000,2950.000000,3030.000000,2683.745117,405389200
2020-04-08,3000.000000,3040.000000,2820.000000,2820.000000,2497.742920,292946600
2020-04-09,2860.000000,2910.000000,2750.000000,2790.000000,2471.171143,265787000
2020-04-13,2790.000000,2840.000000,2700.000000,2770.000000,2453.456543,123731400
2020-04-14,2790.000000,2900.000000,2770.000000,2900.000000,2568.600830,219734000
2020-04-15,2900.000000,2990.000000,2730.000000,2760.000000,2444.599365,319095100
2020-04-16,2770.000000,2770.000000,2580.000000,2610.000000,2311.740723,367748800
2020-04-17,2670.000000,2840.000000,2660.000000,2830.000000,2506.600342,402325500
2020-04-20,2880.000000,2900.000000,2760.000000,2780.000000,2462.313721,222008500
2020-04-21,2750.000000,2790.000000,2690.000000,2720.000000,2409.170166,132873300
2020-04-22,2700.000000,2830.000000,2650.000000,2790.000000,2471.171143,179543300
2020-04-23,2830.000000,2880.000000,2790.000000,2800.000000,2480.028320,216170700
2020-04-24,2800.000000,2800.000000,2630.000000,2630.000000,2329.454834,293711300
2020-04-27,2680.000000,2700.000000,2610.000000,2660.000000,2356.026611,182608400
2020-04-28,2680.000000,2690.000000,2570.000000,2590.000000,2294.026123,268296100
2020-04-29,2600.000000,2620.000000,2560.000000,2580.000000,2285.168701,209136400
2020-04-30,2620.000000,2740.000000,2610.000000,2730.000000,2418.027344,432073900
2020-05-04,2670.000000,2680.000000,2600.000000,2630.000000,2329.454834,200608900
2020-05-05,2630.000000,2680.000000,2610.000000,2630.000000,2329.454834,184761500
2020-05-06,2630.000000,2650.000000,2600.000000,2620.000000,2320.597900,173052900
2020-05-08,2640.000000,2660.000000,2580.000000,2590.000000,2294.026123,205764900
2020-05-11,2630.000000,2640.000000,2600.000000,2620.000000,2320.597900,154599200
2020-05-12,2620.000000,2630.000000,2470.000000,2490.000000,2205.453613,368672700
2020-05-13,2460.000000,2520.000000,2440.000000,2470.000000,2187.739258,338592200
2020-05-14,2440.000000,2480.000000,2330.000000,2350.000000,2081.452148,470265100
2020-05-15,2380.000000,2400.000000,2210.000000,2240.000000,1984.022705,594658300
2020-05-18,2250.000000,2270.000000,2160.000000,2170.000000,1922.021973,455462600
2020-05-19,2250.000000,2420.000000,2250.000000,2370.000000,2099.166992,531310100
2020-05-20,2360.000000,2500.000000,2320.000000,2480.000000,2196.596436,394395900
2020-05-26,2550.000000,2550.000000,2470.000000,2520.000000,2232.025635,404097300
2020-05-27,2540.000000,2630.000000,2520.000000,2630.000000,2329.454834,432813000
2020-05-28,2640.000000,2780.000000,2640.000000,2730.000000,2418.027344,453391300
2020-05-29,2700.000000,2950.000000,2700.000000,2950.000000,2612.886719,872607300
2020-06-02,2950.000000,3290.000000,2950.000000,3180.000000,2816.603516,467460800
2020-06-03,3200.000000,3280.000000,3010.000000,3100.000000,2745.745605,438099000
2020-06-04,3120.000000,3200.000000,3030.000000,3060.000000,2710.316650,250143200
2020-06-05,3070.000000,3130.000000,2960.000000,3110.000000,2754.603027,267393400
2020-06-08,3180.000000,3370.000000,3170.000000,3300.000000,2922.890381,384332100
2020-06-09,3350.000000,3360.000000,3210.000000,3210.000000,2843.175293,254497400
2020-06-10,3180.000000,3180.000000,3000.000000,3030.000000,2683.745117,443231300
2020-06-11,3130.000000,3130.000000,2900.000000,2970.000000,2630.601807,372347500
2020-06-12,2900.000000,3040.000000,2800.000000,3030.000000,2683.745117,472128400
2020-06-15,3040.000000,3050.000000,2890.000000,2900.000000,2568.600830,230766700
2020-06-16,2970.000000,3150.000000,2960.000000,3130.000000,2772.317383,338682000
2020-06-17,3200.000000,3200.000000,3080.000000,3100.000000,2745.745605,218180800
2020-06-18,3050.000000,3120.000000,3040.000000,3050.000000,2701.459473,130942600
2020-06-19,3080.000000,3110.000000,3060.000000,3100.000000,2745.745605,166969600
2020-06-22,3100.000000,3110.000000,3030.000000,3060.000000,2710.316650,95377000
2020-06-23,3020.000000,3060.000000,2980.000000,3010.000000,2666.030273,171421500
2020-06-24,3050.000000,3140.000000,3010.000000,3120.000000,2763.460205,308484300
2020-06-25,3100.000000,3110.000000,3040.000000,3060.000000,2710.316650,158209300
2020-06-26,3100.000000,3120.000000,3020.000000,3030.000000,2683.745117,147306200
2020-06-29,3040.000000,3060.000000,2980.000000,3040.000000,2692.602051,118809900
2020-06-30,3070.000000,3110.000000,3030.000000,3030.000000,2683.745117,134014700
2020-07-01,3040.000000,3070.000000,3030.000000,3060.000000,2710.316650,101290700
2020-07-02,3090.000000,3090.000000,3040.000000,3060.000000,2710.316650,169484600
2020-07-03,3060.000000,3090.000000,3040.000000,3050.000000,2701.459473,49472800
2020-07-06,3070.000000,3100.000000,3030.000000,3040.000000,2692.602051,134677700
2020-07-07,3070.000000,3080.000000,3030.000000,3030.000000,2683.745117,207371700
2020-07-08,3040.000000,3200.000000,3030.000000,3190.000000,2825.460693,339667600
2020-07-09,3190.000000,3230.000000,3140.000000,3140.000000,2781.174561,192182300
2020-07-10,3130.000000,3150.000000,3100.000000,3110.000000,2754.603027,107116200
2020-07-13,3130.000000,3180.000000,3050.000000,3160.000000,2798.889160,95863700
2020-07-14,3160.000000,3250.000000,3130.000000,3170.000000,2807.746338,211237700
2020-07-15,3200.000000,3240.000000,3130.000000,3130.000000,2772.317383,165721200
2020-07-16,3130.000000,3160.000000,3130.000000,3140.000000,2781.174561,117097200
2020-07-17,3140.000000,3150.000000,3100.000000,3100.000000,2745.745605,119587700
2020-07-20,3100.000000,3130.000000,3030.000000,3050.000000,2701.459473,136548700
2020-07-21,3050.000000,3180.000000,3050.000000,3150.000000,2790.031494,204157000
2020-07-22,3160.000000,3170.000000,3090.000000,3100.000000,2745.745605,173557500
2020-07-23,3120.000000,3160.000000,3100.000000,3140.000000,2781.174561,147857700
2020-07-24,3130.000000,3140.000000,3090.000000,3090.000000,2736.888428,94805600
2020-07-27,3090.000000,3150.000000,3090.000000,3150.000000,2790.031494,94516900
2020-07-28,3160.000000,3170.000000,3100.000000,3140.000000,2781.174561,103419800
2020-07-29,3140.000000,3150.000000,3100.000000,3120.000000,2763.460205,67176700
2020-07-30,3130.000000,3170.000000,3110.000000,3160.000000,2798.889160,78478700
2020-08-03,3170.000000,3180.000000,2970.000000,2990.000000,2648.315918,339279900
2020-08-04,3000.000000,3080.000000,3000.000000,3080.000000,2728.031250,156288000
2020-08-05,3100.000000,3110.000000,3040.000000,3080.000000,2728.031250,161496000
2020-08-06,3100.000000,3130.000000,3090.000000,3110.000000,2754.603027,114602400
2020-08-07,3110.000000,3130.000000,3060.000000,3110.000000,2754.603027,89917300
2020-08-10,3110.000000,3150.000000,3100.000000,3130.000000,2772.317383,91465200
2020-08-11,3130.000000,3220.000000,3130.000000,3190.000000,2825.460693,172459100
2020-08-12,3190.000000,3370.000000,3190.000000,3350.000000,2967.176758,459419200
2020-08-13,3350.000000,3450.000000,3300.000000,3330.000000,2949.462158,214222600
2020-08-14,3330.000000,3350.000000,3280.000000,3340.000000,2958.319336,99152200
2020-08-18,3340.000000,3530.000000,3340.000000,3520.000000,3117.749756,262001000
2020-08-19,3520.000000,3640.000000,3520.000000,3560.000000,3153.178711,217533000
2020-08-24,3530.000000,3650.000000,3520.000000,3640.000000,3224.036865,194972300
2020-08-25,3670.000000,3800.000000,3640.000000,3800.000000,3365.752686,179300000
2020-08-26,3800.000000,3820.000000,3700.000000,3740.000000,3312.609131,161962800
2020-08-27,3740.000000,3780.000000,3660.000000,3700.000000,3277.180176,187984900
2020-08-28,3710.000000,3740.000000,3650.000000,3690.000000,3268.323242,77888200
2020-08-31,3700.000000,3740.000000,3500.000000,3510.000000,3108.892578,266042400
2020-09-01,3550.000000,3630.000000,3480.000000,3610.000000,3197.465088,196959300
2020-09-02,3620.000000,3660.000000,3590.000000,3660.000000,3241.751221,106924600
2020-09-03,3660.000000,3690.000000,3550.000000,3580.000000,3170.893311,179612400
2020-09-04,3610.000000,3610.000000,3480.000000,3550.000000,3144.321533,134555700
2020-09-07,3550.000000,3570.000000,3500.000000,3510.000000,3108.892578,94814200
2020-09-08,3510.000000,3570.000000,3510.000000,3520.000000,3117.749756,81381900
2020-09-09,3480.000000,3490.000000,3380.000000,3410.000000,3020.320068,178435500
2020-09-10,3300.000000,3300.000000,3180.000000,3180.000000,2816.603516,277847900
2020-09-11,3020.000000,3310.000000,3010.000000,3250.000000,2878.604492,583497600
2020-09-14,3300.000000,3450.000000,3300.000000,3440.000000,3046.891846,275888700
2020-09-15,3440.000000,3460.000000,3310.000000,3330.000000,2949.462158,195531100
2020-09-16,3370.000000,3390.000000,3240.000000,3260.000000,2887.461670,138529300
2020-09-17,3270.000000,3310.000000,3170.000000,3200.000000,2834.318115,167611400
2020-09-18,3200.000000,3270.000000,3190.000000,3220.000000,2852.032471,202880500
2020-09-21,3200.000000,3250.000000,3150.000000,3190.000000,2825.460693,114168800
2020-09-22,3110.000000,3190.000000,3100.000000,3130.000000,2772.317383,134585500
2020-09-23,3170.000000,3180.000000,3050.000000,3080.000000,2728.031250,120607900
2020-09-24,3030.000000,3080.000000,3010.000000,3030.000000,2683.745117,164151300
2020-09-25,3060.000000,3180.000000,3040.000000,3160.000000,2798.889160,169418100
2020-09-28,3180.000000,3230.000000,3080.000000,3090.000000,2736.888428,135465800
2020-09-29,3120.000000,3160.000000,3020.000000,3040.000000,2692.602051,182697100
2020-09-30,3060.000000,3080.000000,3000.000000,3040.000000,2692.602051,167835700
2020-10-01,3090.000000,3170.000000,3060.000000,3160.000000,2798.889160,130031000
2020-10-02,3180.000000,3210.000000,3060.000000,3100.000000,2745.745605,157063600
2020-10-05,3160.000000,3170.000000,3110.000000,3160.000000,2798.889160,92722900
2020-10-06,3220.000000,3240.000000,3180.000000,3190.000000,2825.460693,120816800
2020-10-07,3160.000000,3170.000000,3080.000000,3120.000000,2763.460205,288740100
2020-10-08,3150.000000,3170.000000,3110.000000,3150.000000,2790.031494,123924000
2020-10-09,3150.000000,3170.000000,3120.000000,3150.000000,2790.031494,81127400
2020-10-12,3160.000000,3210.000000,3150.000000,3190.000000,2825.460693,156519700
2020-10-13,3190.000000,3300.000000,3150.000000,3280.000000,2905.176025,204438200
2020-10-14,3300.000000,3380.000000,3290.000000,3360.000000,2976.033936,193879700
2020-10-15,3360.000000,3380.000000,3310.000000,3310.000000,2931.747803,183294800
2020-10-16,3340.000000,3360.000000,3210.000000,3250.000000,2878.604492,140443600
2020-10-19,3260.000000,3290.000000,3230.000000,3280.000000,2905.176025,96199300
2020-10-20,3280.000000,3290.000000,3210.000000,3250.000000,2878.604492,134038300
2020-10-21,3280.000000,3310.000000,3230.000000,3240.000000,2869.746826,116981800
2020-10-22,3220.000000,3300.000000,3200.000000,3300.000000,2922.890381,160136600
2020-10-23,3350.000000,3350.000000,3270.000000,3290.000000,2914.033203,117246500
2020-10-26,3300.000000,3360.000000,3290.000000,3340.000000,2958.319336,101222500
2020-10-27,3340.000000,3400.000000,3330.000000,3360.000000,2976.033936,183306100
2020-11-02,3360.000000,3390.000000,3300.000000,3380.000000,2993.748291,156784000
2020-11-03,3390.000000,3400.000000,3360.000000,3380.000000,2993.748291,121456100
2020-11-04,3420.000000,3420.000000,3290.000000,3290.000000,2914.033203,138230100
2020-11-05,3370.000000,3490.000000,3360.000000,3490.000000,3091.178223,234792600
2020-11-06,3510.000000,3600.000000,3470.000000,3560.000000,3153.178711,268767800
2020-11-09,3680.000000,3690.000000,3580.000000,3690.000000,3268.323242,257455400
2020-11-10,3800.000000,4010.000000,3770.000000,4000.000000,3542.897705,565562100
2020-11-11,3970.000000,4190.000000,3950.000000,4120.000000,3649.184570,357098000
2020-11-12,4100.000000,4100.000000,3920.000000,3950.000000,3498.611328,333297500
2020-11-13,3970.000000,4080.000000,3960.000000,4000.000000,3542.897705,237374000
2020-11-16,4050.000000,4070.000000,3930.000000,3960.000000,3507.468506,193022100
2020-11-17,4000.000000,4020.000000,3930.000000,3960.000000,3507.468506,180851100
2020-11-18,3980.000000,4050.000000,3970.000000,4040.000000,3578.326172,182657300
2020-11-19,4010.000000,4130.000000,3980.000000,4040.000000,3578.326172,199700800
2020-11-20,4040.000000,4080.000000,3990.000000,4020.000000,3560.612061,124785400
2020-11-23,4010.000000,4100.000000,4010.000000,4080.000000,3613.755371,123510900
2020-11-24,4120.000000,4230.000000,4080.000000,4200.000000,3720.042480,206164400
2020-11-25,4320.000000,4390.000000,4250.000000,4320.000000,3826.329590,283337800
2020-11-26,4220.000000,4320.000000,4220.000000,4290.000000,3799.757813,136526100
2020-11-27,4330.000000,4370.000000,4270.000000,4270.000000,3782.042969,114940800
2020-11-30,4250.000000,4280.000000,3990.000000,4090.000000,3622.612793,448799300
2020-12-01,4130.000000,4260.000000,4070.000000,4240.000000,3755.471436,228412600
2020-12-02,4320.000000,4340.000000,4250.000000,4300.000000,3808.614502,136348400
2020-12-03,4350.000000,4400.000000,4300.000000,4400.000000,3897.187012,198985500
2020-12-04,4400.000000,4400.000000,4270.000000,4300.000000,3808.614502,150379700
2020-12-07,4350.000000,4420.000000,4350.000000,4400.000000,3897.187012,140849600
2020-12-08,4400.000000,4400.000000,4340.000000,4400.000000,3897.187012,81272000
2020-12-10,4450.000000,4450.000000,4330.000000,4330.000000,3835.186523,193630600
2020-12-11,4400.000000,4400.000000,4260.000000,4280.000000,3790.900391,174446900
2020-12-14,4300.000000,4310.000000,4270.000000,4280.000000,3790.900391,127385200
2020-12-15,4280.000000,4290.000000,4240.000000,4280.000000,3790.900391,133712000
2020-12-16,4340.000000,4350.000000,4300.000000,4320.000000,3826.329590,130044800
2020-12-17,4360.000000,4360.000000,4310.000000,4330.000000,3835.186523,141727100
2020-12-18,4270.000000,4300.000000,4270.000000,4280.000000,3790.900391,207410700
2020-12-21,4330.000000,4340.000000,4210.000000,4210.000000,3728.899658,218968900
2020-12-22,4240.000000,4280.000000,4120.000000,4130.000000,3658.041748,171484000
2020-12-23,4150.000000,4180.000000,3950.000000,4160.000000,3684.613281,170156900
2020-12-28,4250.000000,4260.000000,4160.000000,4250.000000,3764.328857,86117000
2020-12-29,4250.000000,4280.000000,4170.000000,4180.000000,3702.327881,75203600
2020-12-30,4190.000000,4210.000000,4130.000000,4170.000000,3693.470703,90020900
2021-01-04,4150.000000,4320.000000,4150.000000,4310.000000,3817.471924,96568200
2021-01-05,4300.000000,4300.000000,4240.000000,4270.000000,3782.042969,97239100
2021-01-06,4280.000000,4300.000000,4160.000000,4200.000000,3720.042480,116634000
2021-01-07,4260.000000,4290.000000,4210.000000,4280.000000,3790.900391,128905400
2021-01-08,4330.000000,4390.000000,4300.000000,4390.000000,3888.330566,186370900
2021-01-11,4420.000000,4660.000000,4410.000000,4650.000000,4118.618164,383714500
2021-01-12,4680.000000,4770.000000,4670.000000,4720.000000,4180.618652,236714500
2021-01-13,4770.000000,4840.000000,4750.000000,4790.000000,4242.620117,210161400
2021-01-14,4820.000000,4830.000000,4720.000000,4770.000000,4224.905273,133616600
2021-01-15,4770.000000,4770.000000,4550.000000,4580.000000,4056.617432,204714500
2021-01-18,4580.000000,4650.000000,4540.000000,4620.000000,4092.046875,165968700
2021-01-19,4700.000000,4700.000000,4610.000000,4620.000000,4092.046875,138570500
2021-01-20,4670.000000,4920.000000,4650.000000,4890.000000,4331.192383,252471500
2021-01-21,4920.000000,4950.000000,4770.000000,4790.000000,4242.620117,161156700
2021-01-22,4860.000000,4860.000000,4680.000000,4720.000000,4180.618652,166662700
2021-01-25,4790.000000,4790.000000,4610.000000,4780.000000,4233.762695,150250800
2021-01-26,4780.000000,4790.000000,4620.000000,4650.000000,4118.618164,148952500
2021-01-27,4650.000000,4720.000000,4500.000000,4620.000000,4092.046875,180626300
2021-01-28,4580.000000,4650.000000,4420.000000,4470.000000,3959.187744,160243000
2021-01-29,4570.000000,4610.000000,4180.000000,4180.000000,3702.327881,280201400
2021-02-01,4180.000000,4440.000000,3960.000000,4400.000000,3897.187012,322825100
2021-02-02,4490.000000,4490.000000,4260.000000,4360.000000,3861.758301,152295400
2021-02-03,4480.000000,4480.000000,4360.000000,4380.000000,3879.472900,112944600
2021-02-04,4450.000000,4580.000000,4370.000000,4490.000000,3976.902588,147742900
2021-02-05,4540.000000,4540.000000,4420.000000,4470.000000,3959.187744,90003100
2021-02-08,4530.000000,4530.000000,4450.000000,4460.000000,3950.330811,109288100
2021-02-09,4500.000000,4770.000000,4500.000000,4620.000000,4092.046875,422144400
2021-02-10,4630.000000,4710.000000,4600.000000,4650.000000,4118.618164,183774900
2021-02-11,4700.000000,4710.000000,4630.000000,4680.000000,4145.190430,90618400
2021-02-15,4710.000000,4780.000000,4700.000000,4710.000000,4171.762207,84687800
2021-02-16,4740.000000,4740.000000,4660.000000,4670.000000,4136.333008,65111300
2021-02-17,4710.000000,4730.000000,4620.000000,4630.000000,4100.903809,92298000
2021-02-18,4700.000000,4770.000000,4650.000000,4670.000000,4136.333008,138260600
2021-02-19,4600.000000,4790.000000,4600.000000,4790.000000,4242.620117,99893400
2021-02-22,4850.000000,4870.000000,4760.000000,4790.000000,4242.620117,143288100
2021-02-23,4810.000000,4830.000000,4740.000000,4790.000000,4242.620117,98008100
2021-02-24,4790.000000,4820.000000,4710.000000,4730.000000,4189.476563,95982000
2021-02-25,4770.000000,4770.000000,4670.000000,4730.000000,4189.476563,119666500
2021-02-26,4730.000000,4750.000000,4700.000000,4710.000000,4171.762207,147085100
2021-03-01,4800.000000,4830.000000,4720.000000,4830.000000,4278.048828,115471100
2021-03-02,4870.000000,4880.000000,4800.000000,4800.000000,4251.476563,68358600
2021-03-03,4800.000000,4850.000000,4740.000000,4850.000000,4295.763184,77295700
2021-03-04,4850.000000,4850.000000,4730.000000,4760.000000,4216.048340,107177400
2021-03-05,4740.000000,4770.000000,4700.000000,4770.000000,4224.905273,64715600
2021-03-08,4800.000000,4820.000000,4730.000000,4730.000000,4189.476563,63560400
2021-03-09,4750.000000,4750.000000,4560.000000,4580.000000,4056.617432,150476600
2021-03-10,4650.000000,4660.000000,4590.000000,4630.000000,4100.903809,70367800
2021-03-12,4690.000000,4690.000000,4540.000000,4580.000000,4056.617432,138506800
2021-03-15,4580.000000,4630.000000,4560.000000,4570.000000,4047.760010,86801300
2021-03-16,4660.000000,4770.000000,4610.000000,4720.000000,4180.618652,137296600
